,,Adhesives,Applicators,Fasteners,Filler,Finish,Grills,Lagler Parts,Norton Misc.,Numbers,Parts,Prefinished Flooring,Prefinished Trim,Sandpaper,Sandpaper-Belts,Sandpaper-Buffer,Sandpaper-Edger,Sandpaper-Rolls,Sandpaper-Screens,Stair Treads,Tools,Underlayment,Unfinished Flooring,Unfinished Trim,WPC,Wickham Miscellaneous
2019-04-11,8120.232999999999,2127.909,4045.05,11005.94,3960.4970000000003,97693.61800000002,11029.517000000003,3103.9500000000003,379.45200000000006,23296.863000000005,4881.200000000001,373774.52600000025,8862.626,8024.982,9904.393,4680.369,18769.657,3257.696,9323.336,4560.698,5824.429999999999,8006.0,151382.79099999997,22380.464000000004,38736.88800000002,4027.3889999999988
2019-04-12,8120.232999999999,2127.909,4045.05,10972.961000000001,3960.4970000000003,94780.51400000001,11029.517000000003,3103.9500000000003,379.45200000000006,23307.641000000003,4881.200000000001,371665.7790000003,8862.626,8024.982,9728.293,4675.630999999999,18769.657,3257.696,9323.336,4560.698,5812.049999999999,8006.0,147378.42399999997,22045.159000000007,38736.88800000002,4027.3889999999988
2019-04-13,7992.818,2127.909,4045.05,10805.166,5500.3369999999995,91894.72800000002,10767.024000000001,3063.7500000000005,379.45200000000006,23242.758,4875.81,361722.9740000003,8862.626,7601.982,9620.731000000003,4656.677,18558.660000000003,3257.696,9323.336,4560.698,5794.550999999999,7795.3060000000005,132176.834,22028.135000000006,38736.88800000002,4027.3889999999988
2019-04-14,7992.818,2127.909,4045.05,10805.166,5500.3369999999995,91894.72800000002,10767.024000000001,3063.7500000000005,379.45200000000006,23242.758,4875.81,361722.9740000003,8862.626,7601.982,9620.731000000003,4656.677,18558.660000000003,3257.696,9323.336,4560.698,5794.550999999999,7795.3060000000005,132176.834,22028.135000000006,38736.88800000002,4027.3889999999988
2019-04-15,7992.818,2127.909,4045.05,10805.166,5500.3369999999995,91894.72800000002,10767.024000000001,3063.7500000000005,379.45200000000006,23242.758,4875.81,361722.9740000003,8862.626,7601.982,9620.731000000003,4656.677,18558.660000000003,3257.696,9323.336,4560.698,5794.550999999999,7795.3060000000005,132176.834,22028.135000000006,38736.88800000002,4027.3889999999988
2019-04-16,7955.465999999999,2116.909,4009.869,10665.69,5392.798,91056.60700000002,10623.818000000003,3063.7500000000005,379.45200000000006,23201.42,4875.81,358384.3440000002,8862.626,7545.737999999999,9590.531000000003,4656.677,14853.785000000003,3257.696,9250.488,4560.698,5732.314999999999,7620.292,126454.52200000001,21881.230000000007,38736.88800000002,4027.3889999999988
2019-04-17,7920.981,2116.909,3998.142,10632.69,5339.231999999999,90513.23600000003,10559.755000000003,3063.7500000000005,379.45200000000006,22584.246,4875.81,356394.1460000002,9162.626,7439.616,10055.931000000002,4656.677,15070.995000000004,3257.696,9348.614,4560.698,5719.687999999999,7535.82,126454.52200000001,21724.359000000008,37459.18200000002,4007.3889999999988
2019-04-18,8507.280999999999,2116.909,3992.279,10136.340000000002,5339.231999999999,89829.38600000003,10880.335000000003,3063.7500000000005,379.45200000000006,22394.72,4875.81,397450.0160000001,9406.326,7439.616,9934.935000000001,4656.677,15070.995000000004,3257.696,9348.614,4560.698,5719.687999999999,7535.82,126670.32700000003,21714.307000000008,37459.18200000002,4006.5829999999987
2019-04-19,7920.981,2116.909,3992.279,10136.340000000002,5339.231999999999,88802.85600000003,10611.127000000004,3063.7500000000005,379.45200000000006,22394.72,4860.63,387859.89600000007,9297.586,7439.616,9814.882000000001,4653.780999999999,14960.151000000003,3257.696,9307.813999999998,4560.698,5656.513999999999,7510.576,127778.75100000002,21482.410000000003,37459.18200000002,4006.5829999999987
2019-04-20,7920.981,2116.909,3992.279,10136.340000000002,5337.639999999999,87109.75200000002,11011.026000000003,3063.7500000000005,379.45200000000006,21475.826999999997,4860.63,383630.68700000015,9416.096,7439.616,9751.282000000001,4614.171,14960.151000000003,3257.696,9252.328,4560.698,5631.940999999999,7214.433,127225.61500000002,21404.160000000007,37459.18200000002,3966.8629999999985
2019-04-21,7920.981,2116.909,3992.279,10136.340000000002,5337.639999999999,87109.75200000002,11011.026000000003,3063.7500000000005,379.45200000000006,21475.826999999997,4860.63,383630.68700000015,9416.096,7439.616,9751.282000000001,4614.171,14960.151000000003,3257.696,9252.328,4560.698,5631.940999999999,7214.433,127225.61500000002,21404.160000000007,37459.18200000002,3966.8629999999985
2019-04-22,7920.981,2116.909,3992.279,10136.340000000002,5337.639999999999,87109.75200000002,11011.026000000003,3063.7500000000005,379.45200000000006,21475.826999999997,4860.63,383630.68700000015,9416.096,7439.616,9751.282000000001,4614.171,14960.151000000003,3257.696,9252.328,4560.698,5631.940999999999,7214.433,127225.61500000002,21404.160000000007,37459.18200000002,3966.8629999999985
2019-04-23,7920.981,2116.909,3992.279,9829.140000000001,5300.2609999999995,86776.98900000002,10803.852000000003,3063.7500000000005,379.45200000000006,21475.826999999997,4860.63,379186.7870000002,9416.096,7439.616,9489.089000000004,4614.171,14682.656000000004,3257.696,9252.328,4560.698,5616.388999999998,7155.204,126910.82600000003,21293.029000000002,36580.30900000002,3966.8629999999985
2019-04-24,7907.168000000001,2116.909,3957.419,9829.140000000001,5279.218999999999,86750.94200000002,10697.691000000003,1638.3,379.45200000000006,21475.826999999997,4860.63,375399.0670000001,9375.836,7439.616,9649.589000000002,4614.171,14788.156000000006,3257.696,9281.928,4560.698,5604.251999999999,7112.968000000001,122024.03600000001,21107.711000000003,36014.80000000002,3946.8629999999985
2019-04-25,8843.168,2116.909,3923.328,9829.140000000001,5135.717999999999,81358.28200000004,10569.831000000002,1638.3,379.45200000000006,21394.517,4860.63,363623.9910000001,9533.836,7955.616,9649.589000000002,4614.171,14715.916000000005,3257.696,9281.928,4560.698,5592.682999999998,6987.4439999999995,116597.23599999999,20798.335,36014.80000000002,3911.912999999998
2019-04-26,8843.168,2116.909,3923.328,9730.140000000001,5117.819999999999,81243.16200000003,10323.744000000002,1638.3,379.45200000000006,21394.517,4860.63,362817.8420000002,9362.336,7955.616,9649.589000000002,4578.040000000001,14715.916000000005,3257.696,9281.928,4560.698,5506.146999999998,6911.71,116597.23599999999,20726.542,36014.80000000002,3911.912999999998
2019-04-27,7810.8640000000005,6188.909000000001,3923.328,9730.140000000001,4913.6179999999995,80629.44800000005,10213.770000000002,1638.3,379.45200000000006,21394.517,4860.63,369068.52400000015,9421.596,7955.616,9560.296,4546.468000000001,14573.065000000004,3257.696,9152.206,4560.698,5506.146999999998,6927.353,116597.23599999999,20561.782000000003,35090.96500000001,3911.912999999998
2019-04-28,7810.8640000000005,6188.909000000001,3923.328,9730.140000000001,4913.6179999999995,80629.44800000005,10213.770000000002,1638.3,379.45200000000006,21394.517,4860.63,369068.52400000015,9421.596,7955.616,9560.296,4546.468000000001,14573.065000000004,3257.696,9152.206,4560.698,5506.146999999998,6927.353,116597.23599999999,20561.782000000003,35090.96500000001,3911.912999999998
2019-04-29,7810.8640000000005,6188.909000000001,3923.328,9730.140000000001,4913.6179999999995,80629.44800000005,10213.770000000002,1638.3,379.45200000000006,21394.517,4860.63,369068.52400000015,9421.596,7955.616,9560.296,4546.468000000001,14573.065000000004,3257.696,9152.206,4560.698,5506.146999999998,6927.353,116597.23599999999,20561.782000000003,35090.96500000001,3911.912999999998
2019-04-30,7776.379000000001,6188.909000000001,3923.328,9692.640000000001,4913.6179999999995,79726.30800000005,10123.134000000002,1638.3,379.45200000000006,22820.754999999997,4860.63,373679.3410000002,9263.596,7955.616,9534.488000000001,4546.468000000001,14559.065000000004,3257.696,9152.206,5328.908,5506.146999999998,6885.117,116597.23599999999,20941.687000000005,34555.345000000016,4006.3529999999982
2019-05-01,7776.379000000001,6188.909000000001,3923.328,9552.240000000002,4872.322,78413.78700000003,10105.510000000002,1638.3,379.45200000000006,22820.754999999997,4860.63,375641.9510000002,9576.126,7938.933,9452.484000000002,4491.330000000001,14473.065000000004,3257.696,9152.206,5328.908,5506.146999999998,6710.103,116543.28499999999,20884.166000000005,34555.345000000016,3965.001999999998
2019-05-02,7767.831,6188.909000000001,3923.328,9354.150000000001,4836.621,77589.42800000001,10049.800000000003,1638.3,379.45200000000006,22820.754999999997,4860.63,368819.17700000014,9354.065999999999,7847.371999999999,9663.284000000001,4482.949,14527.065000000002,3257.696,9306.406,5328.908,5506.146999999998,6648.296,116976.14399999999,20809.384000000002,34598.45200000001,3944.6419999999985
2019-05-03,7698.861,2116.909,3888.8650000000002,9354.150000000001,4866.688999999999,78158.979,10570.791000000003,1638.3,379.45200000000006,22787.684999999998,4860.63,354377.1960000002,9561.135999999999,7768.371999999999,9512.453,4430.709,14518.789000000002,3058.576,9206.019,5328.908,5506.146999999998,6540.763,111659.535,20666.93600000001,34598.45200000001,3904.9219999999987
2019-05-04,7698.861,2116.909,3871.6259999999997,9354.150000000001,4758.072,80830.239,10314.502,1638.3,379.45200000000006,22348.735,4860.63,350734.66100000014,9740.376000000002,7768.371999999999,9380.065,4423.179,14544.441000000004,3058.576,9151.189000000002,5328.908,5506.146999999998,6496.341,111153.951,20696.41700000001,34598.45200000001,3886.451999999999
2019-05-05,7698.861,2116.909,3871.6259999999997,9354.150000000001,4758.072,80830.239,10314.502,1638.3,379.45200000000006,22348.735,4860.63,350734.66100000014,9740.376000000002,7768.371999999999,9380.065,4423.179,14544.441000000004,3058.576,9151.189000000002,5328.908,5506.146999999998,6496.341,111153.951,20696.41700000001,34598.45200000001,3886.451999999999
2019-05-06,7698.861,2116.909,3871.6259999999997,9354.150000000001,4758.072,80830.239,10314.502,1638.3,379.45200000000006,22348.735,4860.63,350734.66100000014,9740.376000000002,7768.371999999999,9380.065,4423.179,14544.441000000004,3058.576,9151.189000000002,5328.908,5506.146999999998,6496.341,111153.951,20696.41700000001,34598.45200000001,3886.451999999999
2019-05-07,7698.861,2116.909,4740.696000000001,9321.150000000001,4952.901999999999,80477.988,10637.852000000003,1638.3,379.45200000000006,22290.862,4860.63,346066.5990000001,9740.376000000002,7768.371999999999,9359.275000000001,4418.441,14442.164000000004,3058.576,9151.189000000002,5328.908,5669.096999999998,6392.6900000000005,111153.951,20599.39000000001,34598.45200000001,3866.451999999999
2019-05-08,7726.656000000001,2116.909,4717.563,9321.150000000001,4952.901999999999,80699.07299999999,10682.024000000003,1638.3,379.45200000000006,22290.862,4860.63,392614.984,9849.186000000002,7597.744,9324.625000000002,4392.9839999999995,14442.164000000004,3058.576,9069.615000000002,5328.908,5639.460999999999,17383.924,110126.864,20537.54600000001,34598.45200000001,4232.931999999999
2019-05-09,8118.696000000001,1734.529,4297.562999999999,10792.171,4952.901999999999,75918.766,10682.024000000003,1638.3,379.45200000000006,21857.887000000002,4860.63,404627.2810000001,10055.996000000001,7597.744,9186.992000000002,4239.884999999999,13584.341000000002,3058.576,8741.957,4537.389,5592.276999999999,17315.921000000002,105721.946,20271.44700000001,34589.962000000014,4142.603999999999
2019-05-10,8118.696000000001,1734.529,4228.637,10792.171,4952.901999999999,75747.33200000001,10949.524000000003,1638.3,379.45200000000006,21872.279000000002,4860.63,397959.2290000001,10055.996000000001,7597.744,9186.992000000002,4239.884999999999,13584.341000000002,3058.576,8702.862000000001,4537.389,5592.276999999999,17315.921000000002,105721.946,20271.44700000001,34589.962000000014,4142.603999999999
2019-05-11,8118.696000000001,1734.529,4225.826999999999,10756.081,4915.0289999999995,77749.59600000003,10930.774000000003,1512.525,379.45200000000006,20948.03,4860.63,379077.9860000001,9563.796,7597.744,9186.992000000002,4231.072999999999,13557.270000000002,3058.576,8699.602,4537.389,5592.276999999999,17141.112,105721.946,20280.312000000016,34589.962000000014,4142.603999999999
2019-05-12,8118.696000000001,1734.529,4225.826999999999,10756.081,4915.0289999999995,77749.59600000003,10930.774000000003,1512.525,379.45200000000006,20948.03,4860.63,379077.9860000001,9563.796,7597.744,9186.992000000002,4231.072999999999,13557.270000000002,3058.576,8699.602,4537.389,5592.276999999999,17141.112,105721.946,20280.312000000016,34589.962000000014,4142.603999999999
2019-05-13,8118.696000000001,1734.529,4225.826999999999,10756.081,4915.0289999999995,77749.59600000003,10930.774000000003,1512.525,379.45200000000006,20948.03,4860.63,379077.9860000001,9563.796,7597.744,9186.992000000002,4231.072999999999,13557.270000000002,3058.576,8699.602,4537.389,5592.276999999999,17141.112,105721.946,20280.312000000016,34589.962000000014,4142.603999999999
2019-05-14,8113.4310000000005,1734.529,4191.364,10756.081,4849.688999999999,77137.45600000002,11009.274000000003,1512.525,379.45200000000006,24760.08,4860.63,375387.81100000016,9563.796,7597.744,8994.232,4242.623,13967.209000000004,3058.576,8723.602,4537.389,5549.297999999998,17141.112,105721.946,21573.46400000001,34491.76400000002,4142.603999999999
2019-05-15,8113.4310000000005,1724.998,4179.881,10693.163,4813.857,75804.982,11071.631000000003,1512.525,379.45200000000006,24760.08,4860.63,410350.98600000015,9995.226,7597.744,8980.372,4242.623,13921.412000000006,3058.576,8705.722,4537.389,5430.589999999998,16951.362999999998,151216.78799999997,21539.483000000007,34491.76400000002,4141.668999999999
2019-05-16,8113.4310000000005,1724.998,4168.154,10651.763,4813.857,75689.641,11071.631000000003,1512.525,374.30100000000004,24760.08,4860.63,398405.08800000016,10457.566,7597.744,8980.372,4242.623,13921.412000000006,3058.576,8705.722,4537.389,5430.589999999998,16896.068,151216.78799999997,21526.660000000007,34491.76400000002,4121.308999999999
2019-05-17,8113.4310000000005,1715.998,4168.154,10644.604000000001,4812.223999999999,75252.68700000002,11013.531000000003,1512.525,374.30100000000004,24087.96,4860.63,379820.63100000017,9981.506,7597.744,8973.442,4242.623,13728.901000000007,3058.576,8705.722,4537.389,5428.169999999999,16589.033,151216.78799999997,21122.245000000006,34707.29700000001,4100.088
2019-05-18,8113.4310000000005,1701.701,4168.154,10630.122000000001,4775.552,74524.848,11013.531000000003,1512.525,374.30100000000004,24046.622000000003,4860.63,379750.70900000015,9981.506,7597.744,8973.442,4242.623,13649.617000000006,3058.576,8705.722,4537.389,5386.1539999999995,16386.094,151216.78799999997,20938.730000000007,34707.29700000001,4100.088
2019-05-19,8113.4310000000005,1701.701,4168.154,10630.122000000001,4775.552,74524.848,11013.531000000003,1512.525,374.30100000000004,24046.622000000003,4860.63,379750.70900000015,9981.506,7597.744,8973.442,4242.623,13649.617000000006,3058.576,8705.722,4537.389,5386.1539999999995,16386.094,151216.78799999997,20938.730000000007,34707.29700000001,4100.088
2019-05-20,8113.4310000000005,1701.701,4168.154,10630.122000000001,4775.552,74524.848,11013.531000000003,1512.525,374.30100000000004,24046.622000000003,4860.63,379750.70900000015,9981.506,7597.744,8973.442,4242.623,13649.617000000006,3058.576,8705.722,4537.389,5386.1539999999995,16386.094,151216.78799999997,20938.730000000007,34707.29700000001,4100.088
2019-05-21,8504.883,1514.241,3755.3439999999996,10583.922,4023.3630000000003,128574.33000000002,10825.965000000002,1512.525,369.15000000000003,24046.622000000003,4791.857,405497.55600000016,10319.086000000001,7823.544,8964.681999999999,4237.222,13646.497000000007,3058.576,8581.408,5359.478999999999,5368.8859999999995,16266.579000000002,154115.822,20938.730000000007,52478.194000000025,4079.6489999999994
2019-05-22,7915.319,1514.241,3755.3439999999996,10567.982999999998,4023.3630000000003,123590.30200000001,11260.465000000002,1512.525,369.15000000000003,24046.622000000003,4791.857,394211.84900000016,10478.926000000001,7823.544,8964.681999999999,4237.222,13646.497000000007,3058.576,8581.408,5359.478999999999,5354.047999999999,16221.760999999999,146183.06,20739.140000000003,47185.04800000003,4079.6489999999994
2019-05-23,9500.819,1514.241,3720.881,10341.204,3986.1490000000003,120815.44200000002,11161.356000000002,1512.525,369.15000000000003,24046.622000000003,4781.697,375567.4290000002,10851.606,8310.344000000001,8340.181999999999,4178.676,13150.015000000003,3058.576,8542.312999999998,4494.152,5354.047999999999,16162.003,146125.82499999998,20671.350000000006,47185.04800000003,4079.6489999999994
2019-05-24,9500.819,1514.241,3720.881,10341.204,3986.1490000000003,120760.31000000001,11132.227,1512.525,369.15000000000003,24046.622000000003,4781.697,374834.97900000017,10851.606,8310.344000000001,8340.181999999999,4178.676,13150.015000000003,3058.576,8542.312999999998,4494.152,5354.047999999999,16162.003,146068.591,20671.350000000006,47185.04800000003,4079.6489999999994
2019-05-25,8927.035,1243.9070000000002,3697.748,11571.585,3912.7220000000007,119444.886,11017.946000000002,1512.525,369.15000000000003,23337.137000000002,4781.697,378695.64500000025,11148.086000000001,8066.944,8098.451999999999,4178.676,13338.415000000003,3058.576,8535.613,4018.3890000000006,5222.758,16034.242999999999,143319.26799999998,20516.085000000006,46212.80000000003,4059.2099999999996
2019-05-26,8927.035,1243.9070000000002,3697.748,11571.585,3912.7220000000007,119444.886,11017.946000000002,1512.525,369.15000000000003,23337.137000000002,4781.697,378695.64500000025,11148.086000000001,8066.944,8098.451999999999,4178.676,13338.415000000003,3058.576,8535.613,4018.3890000000006,5222.758,16034.242999999999,143319.26799999998,20516.085000000006,46212.80000000003,4059.2099999999996
2019-05-27,8927.035,1243.9070000000002,3697.748,11571.585,3912.7220000000007,119444.886,11017.946000000002,1512.525,369.15000000000003,23337.137000000002,4781.697,378695.64500000025,11148.086000000001,8066.944,8098.451999999999,4178.676,13338.415000000003,3058.576,8535.613,4018.3890000000006,5222.758,16034.242999999999,143319.26799999998,20516.085000000006,46212.80000000003,4059.2099999999996
2019-05-28,8927.035,1243.9070000000002,3697.748,11571.585,3912.7220000000007,119444.886,11017.946000000002,1512.525,369.15000000000003,23337.137000000002,4781.697,378695.64500000025,11148.086000000001,8066.944,8098.451999999999,4178.676,13338.415000000003,3058.576,8535.613,4018.3890000000006,5222.758,16034.242999999999,143319.26799999998,20516.085000000006,46212.80000000003,4059.2099999999996
2019-05-29,7486.735000000001,4452.645,3686.021,11855.785,3912.7220000000007,118736.46300000002,10899.010000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,400345.6290000002,11516.756000000001,8066.944,8153.531999999999,4178.676,13290.415000000003,3058.576,8535.613,4018.3890000000006,5222.758,15844.276999999998,143514.193,20503.918000000005,44212.988000000034,4019.2099999999996
2019-05-30,7486.735000000001,4452.645,3652.301,11065.829000000002,3912.7220000000007,121624.23200000003,10899.010000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,395589.4000000002,11287.156,8066.944,8012.915999999998,4095.1760000000004,13085.994000000002,3058.576,8535.613,4018.3890000000006,5213.2699999999995,15799.458999999999,141195.90399999998,20456.203000000005,44212.988000000034,3999.6279999999997
2019-05-31,7486.735000000001,4433.583,3652.301,11032.829000000002,3801.081,119807.75000000003,10899.010000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,383428.2160000002,10811.796,8066.944,8012.915999999998,4095.1760000000004,13085.994000000002,3058.576,8535.613,4018.3890000000006,5213.2699999999995,15327.444,140715.90399999998,20448.823000000004,43136.49700000003,3979.0889999999995
2019-06-01,7486.735000000001,4433.583,3658.6009999999997,10882.649000000001,3801.081,120736.30200000003,10833.707000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,378970.1090000001,10756.291000000001,7904.744000000001,8012.915999999998,4069.396,13085.994000000002,3058.576,8535.613,4018.3890000000006,5189.066,15297.564999999999,140715.90399999998,20275.819000000003,37017.00200000003,3979.0889999999995
2019-06-02,7486.735000000001,4433.583,3658.6009999999997,10882.649000000001,3801.081,120736.30200000003,10833.707000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,378970.1090000001,10756.291000000001,7904.744000000001,8012.915999999998,4069.396,13085.994000000002,3058.576,8535.613,4018.3890000000006,5189.066,15297.564999999999,140715.90399999998,20275.819000000003,37017.00200000003,3979.0889999999995
2019-06-03,7486.735000000001,4433.583,3658.6009999999997,10882.649000000001,3801.081,120736.30200000003,10833.707000000002,1512.525,369.15000000000003,23207.033000000003,4781.697,378970.1090000001,10756.291000000001,7904.744000000001,8012.915999999998,4069.396,13085.994000000002,3058.576,8535.613,4018.3890000000006,5189.066,15297.564999999999,140715.90399999998,20275.819000000003,37017.00200000003,3979.0889999999995
2019-06-04,7486.735000000001,4433.583,3650.0469999999996,10750.649000000001,3779.759,125337.04700000002,10752.078000000003,1512.525,369.15000000000003,22859.795,4781.697,377910.4890000001,10756.291000000001,7904.744000000001,8012.915999999998,4064.658,13085.994000000002,3058.576,8525.752999999999,4018.3890000000006,5127.165999999999,15297.564999999999,139791.104,20256.155000000002,36009.16600000003,3979.0889999999995
2019-06-05,7486.735000000001,4433.583,3650.0469999999996,10677.949000000002,3743.928,124655.62800000001,10722.007000000001,1512.525,369.15000000000003,22055.699,4781.697,377133.96500000014,10756.291000000001,8566.743999999999,7954.2159999999985,4064.658,13056.154000000002,3058.576,8525.752999999999,4018.3890000000006,5097.53,15195.22,139791.104,20139.302000000003,35426.06700000002,3958.7289999999994
2019-06-06,7486.735000000001,4424.583,3634.0669999999996,10502.149,3780.3230000000003,128253.542,10940.944000000003,1512.525,369.15000000000003,22006.093999999997,4742.897,382855.92600000015,10756.291000000001,8566.743999999999,7954.2159999999985,4120.1759999999995,13082.254000000003,3058.576,8518.769999999999,4018.3890000000006,5010.699,15112.278,139064.106,20139.302000000003,35426.06700000002,3939.1469999999995
2019-06-07,11190.939999999997,4419.817,3634.0669999999996,10419.589,3762.4070000000006,124196.84199999999,10940.944000000003,1512.525,369.15000000000003,22006.093999999997,4742.897,379758.50900000014,10756.291000000001,8566.743999999999,7665.828999999998,4120.1759999999995,12445.267000000003,3058.576,8118.330000000001,4783.291,5010.699,15014.397,132469.27300000002,20139.302000000003,35426.06700000002,3939.1469999999995
2019-06-08,7452.25,4419.817,3634.0669999999996,10188.589,3762.4070000000006,124994.11899999999,11229.444000000001,1512.525,369.15000000000003,22006.093999999997,4742.897,381866.42900000006,10756.291000000001,8566.743999999999,7665.828999999998,4120.1759999999995,12445.267000000003,3058.576,8000.810000000001,4783.291,5010.699,14924.759999999998,132205.36300000004,19917.854000000003,34779.03700000001,3939.1469999999995
2019-06-09,7452.25,4419.817,3634.0669999999996,10188.589,3762.4070000000006,124994.11899999999,11229.444000000001,1512.525,369.15000000000003,22006.093999999997,4742.897,381866.42900000006,10756.291000000001,8566.743999999999,7665.828999999998,4120.1759999999995,12445.267000000003,3058.576,8000.810000000001,4783.291,5010.699,14924.759999999998,132205.36300000004,19917.854000000003,34779.03700000001,3939.1469999999995
2019-06-10,7452.25,4419.817,3634.0669999999996,10188.589,3762.4070000000006,124994.11899999999,11229.444000000001,1512.525,369.15000000000003,22006.093999999997,4742.897,381866.42900000006,10756.291000000001,8566.743999999999,7665.828999999998,4120.1759999999995,12445.267000000003,3058.576,8000.810000000001,4783.291,5010.699,14924.759999999998,132205.36300000004,19917.854000000003,34779.03700000001,3939.1469999999995
2019-06-11,7452.25,4419.817,3634.0669999999996,10155.61,4821.184,124695.309,11073.446000000002,1745.6950000000002,369.15000000000003,21749.799,4742.897,374950.1060000001,10756.291000000001,8503.744,7459.348999999998,4120.1759999999995,12438.370000000004,3058.576,7936.963000000002,4783.291,5001.679,14886.635999999999,131996.00300000006,19925.942000000003,33114.06900000001,3939.1469999999995
2019-06-12,7452.25,4419.817,3634.0669999999996,10155.61,4763.424000000001,123880.09699999998,11094.053000000002,1745.6950000000002,369.15000000000003,21832.475,4742.897,375302.8860000001,10756.291000000001,8437.544,6976.123999999998,4120.1759999999995,12038.352000000004,3058.576,7936.963000000002,4783.291,4899.586000000001,14797.0,136859.29300000006,19887.685,29843.29700000001,3939.1469999999995
2019-06-13,7452.25,4419.817,3626.551999999999,10122.61,4706.153,123364.01,11077.606000000002,1745.6950000000002,369.15000000000003,21397.828,4742.897,370069.77100000007,10756.291000000001,8437.544,7293.073999999998,3973.5959999999995,12607.952000000005,3058.576,8188.563000000002,4783.291,4899.586000000001,14728.998,143440.09300000005,19826.934,28661.732000000007,3939.1469999999995
2019-06-14,7452.25,4419.817,3579.644,10114.33,4543.9220000000005,118256.345,11241.068000000001,1745.6950000000002,369.15000000000003,21364.758,4742.897,395660.1160000001,11021.561,8312.043999999998,7293.073999999998,3885.5619999999994,12529.603000000005,3058.576,8154.763000000002,5631.421,4899.586000000001,14728.998,136845.26000000004,23820.095000000005,28661.732000000007,3907.370999999999
2019-06-15,7417.765,4419.817,3579.644,9784.33,4543.9220000000005,118077.01599999999,11213.366,1745.6950000000002,369.15000000000003,21121.939,4742.897,384991.3510000001,10756.291000000001,8312.043999999998,7280.2869999999975,3881.1559999999995,12481.603000000005,3058.576,8154.763000000002,5587.897000000001,4855.275000000001,14669.240000000002,136845.26000000004,23390.703000000005,32840.272000000004,3886.149999999999
2019-06-16,7417.765,4419.817,3579.644,9784.33,4543.9220000000005,118077.01599999999,11213.366,1745.6950000000002,369.15000000000003,21121.939,4742.897,384991.3510000001,10756.291000000001,8312.043999999998,7280.2869999999975,3881.1559999999995,12481.603000000005,3058.576,8154.763000000002,5587.897000000001,4855.275000000001,14669.240000000002,136845.26000000004,23390.703000000005,32840.272000000004,3886.149999999999
2019-06-17,7417.765,4419.817,3579.644,9784.33,4543.9220000000005,118077.01599999999,11213.366,1745.6950000000002,369.15000000000003,21121.939,4742.897,384991.3510000001,10756.291000000001,8312.043999999998,7280.2869999999975,3881.1559999999995,12481.603000000005,3058.576,8154.763000000002,5587.897000000001,4855.275000000001,14669.240000000002,136845.26000000004,23390.703000000005,32840.272000000004,3886.149999999999
2019-06-18,7400.669,4419.817,3562.0539999999996,9724.930000000002,4536.752,115742.953,11147.293,1598.0120000000002,369.15000000000003,20931.785000000003,4742.897,384561.2530000001,10658.331,8262.744,6805.025999999998,3759.6889999999994,12433.603000000005,3058.576,8016.705000000002,5500.349000000001,4855.275000000001,14596.824,137167.51600000003,23136.480000000003,32840.272000000004,3886.149999999999
2019-06-19,7903.731000000001,4419.817,3505.515,9724.930000000002,4533.594999999999,113733.919,11181.958,1598.0120000000002,369.15000000000003,20905.763,4727.717000000001,384756.7240000001,10728.311000000002,7969.244,6705.148999999998,3671.8699999999994,12181.603000000005,3058.576,7855.866000000001,5500.349000000001,4855.275000000001,14581.885,137167.51600000003,23136.480000000003,31471.119000000002,3886.149999999999
2019-06-20,7903.731000000001,3654.206,3505.515,9006.557,4531.802,112835.44200000001,11075.827000000003,1598.0120000000002,369.15000000000003,20905.763,4727.717000000001,378416.3290000002,10728.311000000002,7941.438,6564.1489999999985,3337.6509999999994,11725.515000000005,2916.536,7807.727000000002,5500.349000000001,4825.639,14569.177,126899.18599999999,23086.961000000003,31496.209000000006,3886.149999999999
2019-06-21,7903.731000000001,3654.206,3488.032,15908.127,4526.956,115426.936,11007.614000000001,1598.0120000000002,369.15000000000003,23123.953,4719.349,363457.52500000014,10498.491,7941.438,6363.797999999999,3337.6509999999994,11636.515000000005,2916.536,7807.727000000002,5500.349000000001,4825.639,14396.599,126899.18599999999,24924.207000000006,31496.209000000006,3886.149999999999
2019-06-22,7845.5790000000015,3654.206,3482.169,15729.377,4508.4,114969.227,11185.338000000002,1598.0120000000002,520.95,23123.953,4892.1990000000005,368863.37800000014,10726.551,7941.438,7735.879,3337.6509999999994,12259.997000000005,2916.536,8020.033000000001,5500.349000000001,4825.639,14321.902,126899.18599999999,24924.207000000006,30464.57200000001,3986.5399999999995
2019-06-23,7845.5790000000015,3654.206,3482.169,15729.377,4508.4,114969.227,11185.338000000002,1598.0120000000002,520.95,23123.953,4892.1990000000005,368863.37800000014,10726.551,7941.438,7735.879,3337.6509999999994,12259.997000000005,2916.536,8020.033000000001,5500.349000000001,4825.639,14321.902,126899.18599999999,24924.207000000006,30464.57200000001,3986.5399999999995
